id,title,description,availability,condition,price,link,image_link,additional_image_link,brand,item_group_id,google_product_category,custom_label_0
CRJG1500,Jarra Genova 1500 ml,<p>- Capacidad 1500 ml</p><p>- Caja de 12 unidades</p><p>- Opcional servicio de impresion</p><p>- Producto Importado</p>,in stock,new,12166.24 ARS,https://dc-inc-web-v3.vercel.app/producto/jarra-genova-1500-ml,https://cdn.sanity.io/images/4sov2yyo/production/fc598d8da513930fd03a7e94e1c133ef32ae812b-1280x1280.jpg,,DC Inc,CRJG1500,,
CRJM1780,Jarra Mexico 1780 ml,<p>- Capacidad 1780 ml</p><p>- Caja de 12 unidades</p><p>- Opcional servicio de impresion</p><p>- Producto Importado</p>,in stock,new,17232.24 ARS,https://dc-inc-web-v3.vercel.app/producto/jarra-mexico-1780-ml,https://cdn.sanity.io/images/4sov2yyo/production/84ad4538d17895c1cb934cb1d08bae7f4bdc8a78-1280x1280.jpg,,DC Inc,CRJM1780,,
BMJS0510,Jarra Stern 510 ml,<p>Capacidad 510 ml</p><p>Caja&nbsp;6 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,7339.73 ARS,https://dc-inc-web-v3.vercel.app/producto/jarra-stern-510-ml,https://cdn.sanity.io/images/4sov2yyo/production/37ac7b2d3a0193c5a38d21e90dc3ccb92ea91201-1280x1280.png,,DC Inc,BMJS0510,,
NAJT0340,Jarra Taberna 340 ml,<p>Capacidad 340 ml&nbsp;ml</p><p>Caja de 340 ml: 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,5204.00 ARS,https://dc-inc-web-v3.vercel.app/producto/jarra-taberna-340-ml,https://cdn.sanity.io/images/4sov2yyo/production/540f8808776b643f15796b388187f24d5e5851c9-1280x1280.jpg,,DC Inc,NAJT0340,,
MMJV1500,Jarra Vallarta 1500 ml,<p>- Capacidad 1500 ml</p><p>- Caja de 12 unidades</p><p>- Opcional servicio de impresion</p><p>- Producto Nacional</p>,in stock,new,4210.80 ARS,https://dc-inc-web-v3.vercel.app/producto/jarra-vallarta-1500-ml,https://cdn.sanity.io/images/4sov2yyo/production/0ff4b206c1300734ad22131f12df2434e4331d66-1280x1280.png,,DC Inc,MMJV1500,,
product_30ab00e4-ef3a-da45-9a5b-7789664c1035,Lata 354 ml - 12 oz,"<p>Envase de aluminio nuevo</p><p>Capacidad 354 ml / 12 oz</p><p>Altura 122,22 mm - Base 57,38 mm</p><p>Color plata</p><p>Opcion sin Tapa, con Tapa B64 o Tapa CDL</p><p>Marca Ball</p><p>Medidas pallet 1,4x1,1x2,5 m</p><p>Peso pallet 100 kg</p><p>Cantidad pallet 7391 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Precios por pallet no incluyen cajas (tener en cuenta la fragilidad y altura del producto para su traslado en pallet).<p></p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño.</p>",in stock,new,505.72 ARS,https://dc-inc-web-v3.vercel.app/producto/lata-354-ml-12-oz,https://cdn.sanity.io/images/4sov2yyo/production/12ddbb230d365e9b9f932c847fccf4bc5b029ace-1000x1000.png,,DC Inc,product_30ab00e4-ef3a-da45-9a5b-7789664c1035,,
product_30ab00e4-ef3a-da45-9a5b-7789664c1035btb64,Lata 354 ml - 12 oz  + Tapa B64,"<p>Envase de aluminio nuevo</p><p>Capacidad 354 ml / 12 oz</p><p>Altura 122 mm - Base 66,4 mm</p><p>Color plata</p><p>Incluye tapa B64</p><p>Marca Ball</p><p>Medidas pallet 1,4x1,1x2,5 m</p><p>Peso pallet 100 kg</p><p>Cantidad pallet 7391 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Precios por pallet no incluyen cajas (tener en cuenta la fragilidad y altura del producto para su traslado en pallet).<p></p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño. Four pack - Enganches - Clip varios colores.</p>",in stock,new,272.55 ARS,https://dc-inc-web-v3.vercel.app/producto/lata-354-ml-12-oz-tapa-b64,https://cdn.sanity.io/images/4sov2yyo/production/e7671df05a3de8bf3a0b63811bce6d8943b30106-1000x1000.jpg,,DC Inc,product_30ab00e4-ef3a-da45-9a5b-7789664c1035btb64,,
product_30ab00e4-ef3a-da45-9a5b-7789664c1035ctcdl,Lata 354 ml - 12 oz + Tapa CDL,"<p>Envase de aluminio nuevo</p><p>Capacidad 354 ml / 12 oz</p><p>Altura 122 mm - Base 66,4 mm</p><p>Color plata</p><p>Incluye tapa CDL</p><p>Marca Ball</p><p>Medidas pallet 1,4x1,1x2,5 m</p><p>Peso pallet 100 kg</p><p>Cantidad pallet 7391 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Precios por pallet no incluyen cajas (tener en cuenta la fragilidad y altura del producto para su traslado en pallet).<p></p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño. Four pack - Enganches - Clip varios colores.</p>",in stock,new,272.55 ARS,https://dc-inc-web-v3.vercel.app/producto/lata-354-ml-12-oz-tapa-cdl,https://cdn.sanity.io/images/4sov2yyo/production/e7671df05a3de8bf3a0b63811bce6d8943b30106-1000x1000.jpg,,DC Inc,product_30ab00e4-ef3a-da45-9a5b-7789664c1035ctcdl,,
product_30ab00e4-ef3a-da45-9a5b-7789664c1035CDL,Lata 354 ml - 12 oz - CDL,"<p>Envase de aluminio nuevo</p><p>Capacidad 354 ml / 12 oz</p><p>Altura 122 mm - Base 66,4 mm</p><p>Color plata</p><p>Incluye tapa CDL</p><p>Marca Ball</p><p>Medidas pallet 1,4x1,1x2,7 m</p><p>Peso pallet 100 kg</p><p>Cantidad pallet 7391 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Precios por pallet no incluyen cajas (tener en cuenta la fragilidad y altura del producto para su traslado en pallet).<p></p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño. Four pack - Enganches - Clip varios colores.</p>",in stock,new,269.01 ARS,https://dc-inc-web-v3.vercel.app/producto/lata-354-ml-12-oz-cdl,https://cdn.sanity.io/images/4sov2yyo/production/e7671df05a3de8bf3a0b63811bce6d8943b30106-1000x1000.jpg,,DC Inc,product_30ab00e4-ef3a-da45-9a5b-7789664c1035CDL,,
product_30ab00e4-ef3a-da45-9a5b-7789664c355S,Lata 355 ml Sleek - 12 oz,"<p>Envase de aluminio nuevo</p><p>Capacidad 355 ml / 12 oz</p><p>Altura 155,6 mm - Base 57,38 mm</p><p>Color plata</p><p>Opcion sin Tapa, con Tapa B64 o Tapa CDL</p><p>Marca Ball</p><p>Medidas pallet 1,4x1,1x2,5 m</p><p>Peso pallet 100 kg</p><p>Cantidad pallet 7392 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Precios por pallet no incluyen cajas (tener en cuenta la fragilidad y altura del producto para su traslado en pallet).<p></p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño.</p>",in stock,new,524.13 ARS,https://dc-inc-web-v3.vercel.app/producto/lata-355-ml-sleek-12-oz,https://cdn.sanity.io/images/4sov2yyo/production/33fcd6cd86eb2b4271e7c8dd063a1af47ddd6acd-1000x1000.png,,DC Inc,product_30ab00e4-ef3a-da45-9a5b-7789664c355S,,
product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3c,Lata 473 ml - 16 oz,"<p>Envase de aluminio nuevo</p><p>Capacidad 473 ml / 16 oz</p><p>Altura 157,22 mm - Base 57,37 mm</p><p>Color plata</p><p>Opcion sin Tapa, con Tapa B64 o Tapa CDL</p><p>Marca Ball</p><p>Medidas pallet 1,4x1,1x2,75 m</p><p>Peso pallet 100 kg</p><p>Cantidad pallet 5446 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Precios por pallet no incluyen cajas (tener en cuenta la fragilidad y altura del producto para su traslado en pallet).<p></p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño.</p>",in stock,new,516.95 ARS,https://dc-inc-web-v3.vercel.app/producto/lata-473-ml-16-oz,https://cdn.sanity.io/images/4sov2yyo/production/21aae76bb93169eca5b9bec66b2dbf1d0d74cf7b-1000x1000.png,,DC Inc,product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3c,,
product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3ctb64,Lata 473 ml - 16 oz + Tapa B64,"<p>Envase de aluminio nuevo</p><p>Capacidad 473 ml / 16 oz</p><p>Altura 158 mm - Base 66,4 mm</p><p>Color plata</p><p>Incluye tapa B64</p><p>Marca Ball</p><p>Medidas pallet 1,4x1,1x2,75 m</p><p>Peso pallet 100 kg</p><p>Cantidad pallet 6224 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Precios por pallet no incluyen cajas (tener en cuenta la fragilidad y altura del producto para su traslado en pallet).<p></p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño. Four pack - Enganches - Clip varios colores.</p>",in stock,new,271.90 ARS,https://dc-inc-web-v3.vercel.app/producto/lata-473-ml-16-oz-tapa-b64,https://cdn.sanity.io/images/4sov2yyo/production/c6af53f8cb4eca34fff410a81e4112b5a0b46ff5-586x586.jpg,,DC Inc,product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3ctb64,,
product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3ctcdl,Lata 473 ml - 16 oz + Tapa CDL,"<p>Envase de aluminio nuevo</p><p>Capacidad 473 ml / 16 oz</p><p>Altura 158 mm - Base 66,4 mm</p><p>Color plata</p><p>Incluye tapa CDL</p><p>Marca Ball</p><p>Medidas pallet 1,4x1,1x2,75 m</p><p>Peso pallet 100 kg</p><p>Cantidad pallet 6224 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Precios por pallet no incluyen cajas (tener en cuenta la fragilidad y altura del producto para su traslado en pallet).<p></p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño. Four pack - Enganches - Clip varios colores.</p>",in stock,new,271.90 ARS,https://dc-inc-web-v3.vercel.app/producto/lata-473-ml-16-oz-tapa-cdl,https://cdn.sanity.io/images/4sov2yyo/production/c6af53f8cb4eca34fff410a81e4112b5a0b46ff5-586x586.jpg,,DC Inc,product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3ctcdl,,
product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3cCDL,Lata 473 ml - 16 oz - CDL,"<p>Envase de aluminio nuevo</p><p>Capacidad 473 ml / 16 oz</p><p>Altura 158 mm - Base 66,4 mm</p><p>Color plata</p><p>Incluye tapa CDL</p><p>Marca Ball</p><p>Medidas pallet 1,4x1,1x2,7 m</p><p>Peso pallet 100 kg</p><p>Cantidad pallet 5835 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Precios por pallet no incluyen cajas (tener en cuenta la fragilidad y altura del producto para su traslado en pallet).<p></p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño. Four pack - Enganches - Clip varios colores.</p>",in stock,new,278.99 ARS,https://dc-inc-web-v3.vercel.app/producto/lata-473-ml-16-oz-cdl,https://cdn.sanity.io/images/4sov2yyo/production/c6af53f8cb4eca34fff410a81e4112b5a0b46ff5-586x586.jpg,,DC Inc,product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3cCDL,,
DUMA0250,Media Pinta Americana 250 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Media pinta americana.<br>Capacidad 250 ml.</span></p><p>Caja de 24 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,964.59 ARS,https://dc-inc-web-v3.vercel.app/producto/media-pinta-americana-250-ml,https://cdn.sanity.io/images/4sov2yyo/production/8c6def2e18c35591f126e463aa7d6f474b4a7006-1280x1280.jpg,,DC Inc,DUMA0250,,
BMNT0285,Media Pinta Inglesa Templada 285 ml,<p>Capacidad 285 ml</p><p>Caja de 285&nbsp;ml: 12&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,3330.63 ARS,https://dc-inc-web-v3.vercel.app/producto/media-pinta-inglesa-templada-285-ml,https://cdn.sanity.io/images/4sov2yyo/production/39ff41274d23e0d09c8ed3978996aa3c1090a41c-1280x1280.jpg,,DC Inc,BMNT0285,,
RIMP0320,Media Pinta Irlandesa 320 ml,<p>Capacidad 320 ml</p><p>Caja de 320 ml: 36 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1331.67 ARS,https://dc-inc-web-v3.vercel.app/producto/media-pinta-irlandesa-320-ml,https://cdn.sanity.io/images/4sov2yyo/production/2d213401091987c71b163e81bfe01553c24cc317-1280x1280.jpg,,DC Inc,RIMP0320,,
NAMS0285,Media Pinta Stout 285 ml,<p>Capacidad 285&nbsp;ml</p><p>Caja de 285&nbsp;ml: 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2326.98 ARS,https://dc-inc-web-v3.vercel.app/producto/media-pinta-stout-285-ml,https://cdn.sanity.io/images/4sov2yyo/production/953c0243521cb783e82e26db434a2c0b90c478ec-1280x1280.jpg,,DC Inc,NAMS0285,,
LBMB185,Mini Belga 185 ml (*),"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Mini Belga 185 ml.</span></p><p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Capacidad 185 ml.</span></p><p> (*) Este modelo se vende por unidad con la condicion de realizar una compra minima de $150000</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,8510.56 ARS,https://dc-inc-web-v3.vercel.app/producto/mini-belga-185-ml,https://cdn.sanity.io/images/4sov2yyo/production/f0ccbb04f00aff0404424a30ad94784eec6a3695-1280x1280.jpg,,DC Inc,LBMB185,,
product_b18a4590-ed4f-cb26-9fe3-65510282b910min,Mini Botella R Barrica - 50 ml,"<ul>        <li>Envase de vidrio nuevo para bebidas espirituosas.</li>        <li>Capacidad 50 ml</li>        <li>Altura 985±1,6&nbsp;mm - Base 40±1,6 mm - &nbsp;Peso 76 grs</li>        <li>Boca externa 17,5±0,5mm.</li>        <li>Tapa axial ideal 18 mm</li>        <li>Color transparente/flint.</li>        <li>Fabricación Nacional</li></ul><p>&nbsp;</p><p>Este producto se entrega fraccionado en cajas genericas. También en pallet: 100 x 120 x 150&nbsp;cm.</p><p>&nbsp;</p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño.</p><p>&nbsp;</p>",in stock,new,450.24 ARS,https://dc-inc-web-v3.vercel.app/producto/mini-botella-r-barrica-50-ml,https://cdn.sanity.io/images/4sov2yyo/production/bd10b4413530b8a1cb64e863ee4d4bf00d4d0f12-1000x1000.jpg,,DC Inc,product_b18a4590-ed4f-cb26-9fe3-65510282b910min,,
LBMD185,Mini Dubai 185 ml (*),"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Mini Dubai 185 ml.</span></p><p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Capacidad 185 ml.</span></p><p> (*) Este modelo se vende por unidad con la condicion de realizar una compra minima de $150000</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,5264.63 ARS,https://dc-inc-web-v3.vercel.app/producto/mini-dubai-185-ml,https://cdn.sanity.io/images/4sov2yyo/production/9bd3b69e0a0bde88a979d38b4a54c201bf2735a8-1280x1280.jpg,,DC Inc,LBMD185,,
LBML148,Mini Lata 148 ml (*),"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Mini Lata 148 ml.</span></p><p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Capacidad 148 ml.</span></p><p> (*) Este modelo se vende por unidad con la condicion de realizar una compra minima de $150000</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,3415.29 ARS,https://dc-inc-web-v3.vercel.app/producto/mini-lata-148-ml,https://cdn.sanity.io/images/4sov2yyo/production/cd02e8027e5431c83643db9c3823a40c4e0e55ec-1280x1280.jpg,,DC Inc,LBML148,,
LBMP177,Mini Pilsner 177 ml (*),"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Mini Pilsner 177 ml.</span></p><p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Capacidad 177 ml.</span></p><p> (*) Este modelo se vende por unidad con la condicion de realizar una compra minima de $150000</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,5857.36 ARS,https://dc-inc-web-v3.vercel.app/producto/mini-pilsner-177-ml,https://cdn.sanity.io/images/4sov2yyo/production/d0b3b6ddcacb021b28953e1bec2f0d79fff97728-1280x1280.jpg,,DC Inc,LBMP177,,
PRMN0080,Mini Pinta Inglesa 80 ml,<p>Capacidad 80 ml</p><p>Caja de 80 ml: 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,3356.56 ARS,https://dc-inc-web-v3.vercel.app/producto/mini-pinta-inglesa-80-ml,https://cdn.sanity.io/images/4sov2yyo/production/ff89732c68ae684157eeaa281e6cb1e27a8f1ee9-1280x1280.jpg,,DC Inc,PRMN0080,,
PRMC0080,Mini Pinta Irlandesa 80 ml,<p>Capacidad 80 ml</p><p>Caja de 80 ml: 24&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,3356.56 ARS,https://dc-inc-web-v3.vercel.app/producto/mini-pinta-irlandesa-80-ml,https://cdn.sanity.io/images/4sov2yyo/production/3efe61e581416d73b35d8ea1fd9be8389ec2026c-1280x1280.jpg,,DC Inc,PRMC0080,,
product_b18a4590-ed4f-cb26-9fe3-65510282b910pack,Pack Botella Barrica - 750 ml,"<p>Pack de botellas Barrica incluye:<br>&nbsp;</p><ul>	<li>240un Botellas Barrica 750 ml</li>	<li>240un Tapón barrica tipo ""T"" - Beige</li>	<li>240un Precinto termocontraible 61x45 mm</li>	<li>40un Caja 6 Botellas 750 ml Barrica</li></ul>",in stock,new,651878.55 ARS,https://dc-inc-web-v3.vercel.app/producto/pack-botella-barrica-750-ml,https://cdn.sanity.io/images/4sov2yyo/production/490edaf5d29b1d40290b8c2b202bed3ebb9560b1-1000x1000.png,,DC Inc,product_b18a4590-ed4f-cb26-9fe3-65510282b910pack,,
product_407aa194-1434-8766-b8be-2748e2apack,Pack Botella Bitter Verde - 750 ml - Pilfer,"<ul>        <li>        <p>Pack de botellas Bitter VERDE incluye:<br>        &nbsp;</p>        </li>        <li>300un&nbsp;Botella OI verde Bitter - 750 ml</li>        <li>300un&nbsp;Tapa bit pilfer 33,4 mm - Negro - Sin Inserto</li>          <li>50un Caja 6 Botellas Bitter 750 ml</li></ul>",in stock,new,407106.63 ARS,https://dc-inc-web-v3.vercel.app/producto/pack-botella-bitter-verde-750-ml-pilfer,https://cdn.sanity.io/images/4sov2yyo/production/0f0de4a3ce2455ba0e298f00bb1301edd82e7823-1000x1000.jpg,,DC Inc,product_407aa194-1434-8766-b8be-2748e2apack,,
product_aa5881a5-a118-cfd4-ea5a-fPackbitaliver,Pack Botella Bitter Verde 750 ml c/tapa Plastico,<p>Pack de botellas Bitter Verde&nbsp;incluye:<br>&nbsp;</p><ul>        <li>300un&nbsp;Botella OI Verde - 750 ml</li>        <li>300un&nbsp;Tapa plastica - Negro - Sin Inserto</li><li>300un&nbsp;Precinto Termocontraible - Color Cristal</li><li>50un Caja 6 Botellas Bitter 750 ml</li></ul>,in stock,new,387923.19 ARS,https://dc-inc-web-v3.vercel.app/producto/pack-botella-bitter-verde-750-ml-c-tapa-plastico,https://cdn.sanity.io/images/4sov2yyo/production/1a7c2773b4fea7cd003944c9bb92fa505b505451-1000x1000.jpg,,DC Inc,product_aa5881a5-a118-cfd4-ea5a-fPackbitaliver,,
product_18295ef6-cc53-4435-e5aa-84a04d4061b3Fpack,Pack Botella Espumante Flint - 750 ml,"<p>Pack de botellas Guarda Flint&nbsp;incluye:<br>&nbsp;</p><ul>        <li>285un&nbsp;Botellas Guarda flint 750 ml</li>        <li>285un Tapón guarda tipo ""T"" - Beige</li>        <li>285un Precinto termocontraible 61x45 mm</li>        <li>48un Caja 6 Botellas Guarda 750 ml</li></ul>",in stock,new,509044.80 ARS,https://dc-inc-web-v3.vercel.app/producto/pack-botella-espumante-flint-750-ml,https://cdn.sanity.io/images/4sov2yyo/production/c16367a4c7e3907f5a674195d95f651257d85129-1000x1000.jpg,,DC Inc,product_18295ef6-cc53-4435-e5aa-84a04d4061b3Fpack,,
product_18295ef6-cc53-4435-e5aa-84a04d4061b3pack,Pack Botella Guarda Verde - 750 ml,<p>Pack de botellas Guarda verde incluye:<br>&nbsp;</p><ul>        <li>288un&nbsp;Botellas Guarda verde 750 ml</li>        <li>288un Tapa Corona dorada Premium 29 mm - Hojalata</li>        <li>48un Caja 6 Botellas Guarda 750 ml</li></ul>,in stock,new,468216.88 ARS,https://dc-inc-web-v3.vercel.app/producto/pack-botella-guarda-verde-750-ml,https://cdn.sanity.io/images/4sov2yyo/production/7f6113f1c6325d6a78ea2aba7ba867c41e0efe2e-1000x1000.jpg,,DC Inc,product_18295ef6-cc53-4435-e5aa-84a04d4061b3pack,,
product_407aa194-1434-8766-b8be-2748e2a1504bpack,Pack Botella OI Verde Bitter - 750 ml,"<ul>        <li>        <p>Pack de botellas Bitter VERDE incluye:<br>        &nbsp;</p>        </li>        <li>300un&nbsp;Botella OI verde Bitter - 750 ml</li>        <li>300un&nbsp;Tapa bit pilfer 33,4 mm - Negro - Sin Inserto</li>          <li>50un Caja 6 Botellas Bitter 750 ml</li></ul>",in stock,new,224049.86 ARS,https://dc-inc-web-v3.vercel.app/producto/pack-botella-oi-verde-bitter-750-ml,https://cdn.sanity.io/images/4sov2yyo/production/0f0de4a3ce2455ba0e298f00bb1301edd82e7823-1000x1000.jpg,,DC Inc,product_407aa194-1434-8766-b8be-2748e2a1504bpack,,
product_f6028635-0fde-cabc-2bc1-70d34c1f4a1dpack,Pack Botella R - 500 ml,<p>Pack de Botella R - 500 ml incluye:</p><p>&nbsp;</p><ul>        <li>585un&nbsp;Botella R - 500 ml&nbsp;</li>        <li>585un Tapa Corona Premium 27 mm - Lisa</li>        <li>49un Caja 12 Botellas 500 ml</li></ul>,in stock,new,416444.87 ARS,https://dc-inc-web-v3.vercel.app/producto/pack-botella-r-500-ml,https://cdn.sanity.io/images/4sov2yyo/production/f6697d17c363baa06caa8afba9565f40f35c25c9-1000x1000.jpg,,DC Inc,product_f6028635-0fde-cabc-2bc1-70d34c1f4a1dpack,,
product_2bf1b85e-0dcf-12c9-8def-f0edc16121fapack,Pack Botella R Agropecuario Ambar - 500 ml,"<p>Pack de botellas Agropecuario incluye:<br>&nbsp;</p><ul>	<li>300un&nbsp;Botella R Agropecuario Ambar - 500 ml</li>	<li>300un&nbsp;Tapón agropecuario tipo ""T"" - Beige</li>	<li>300un Precinto termocontraible 61x45 mm</li>	<li>50un Caja 6 Botellas Agropecuario 500 ml</li></ul>",in stock,new,484005.06 ARS,https://dc-inc-web-v3.vercel.app/producto/pack-botella-r-agropecuario-ambar-500-ml,https://cdn.sanity.io/images/4sov2yyo/production/11bb8700ace1c81f0d22c98614229ab42067d339-1000x1000.png,,DC Inc,product_2bf1b85e-0dcf-12c9-8def-f0edc16121fapack,,
product_f1784bde-e7b3-302e-d5e5-625847fa0e39pack,Pack Botella R Agropecuario Flint - 500 ml,"<p>Pack de botellas Agropecuario incluye:<br>&nbsp;</p><ul>	<li>300un&nbsp;Botella R Agropecuario Flint - 500 ml</li>	<li>300un&nbsp;Tapón agropecuario tipo ""T"" - Beige</li>	<li>300un Precinto termocontraible 61x45 mm</li>	<li>50un Caja 6 Botellas Agropecuario 500 ml</li></ul>",in stock,new,578518.38 ARS,https://dc-inc-web-v3.vercel.app/producto/pack-botella-r-agropecuario-flint-500-ml,https://cdn.sanity.io/images/4sov2yyo/production/e42b746b04bf004fac35c65f2f3b4d674deaef28-1000x1000.jpg,,DC Inc,product_f1784bde-e7b3-302e-d5e5-625847fa0e39pack,,
product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3cpack,Pack Lata 473 ml - 16 oz,<p>Pack de latas 473 ml&nbsp;incluye:</p><p>&nbsp;</p><ul>        <li>968un Latas 473ml</li>        <li>968un Tapas CDL ó B64</li>        <li>80un&nbsp;Cajas para 12 latas</li></ul>,in stock,new,668639.87 ARS,https://dc-inc-web-v3.vercel.app/producto/pack-lata-473-ml-16-oz,https://cdn.sanity.io/images/4sov2yyo/production/292d9e2ea4d6b93a49311c0611d3221f33b30833-1000x1000.jpg,,DC Inc,product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3cpack,,
CRPC0414,Pinta Americana 414 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Pinta Americana importada&nbsp;<br>Capacidad 414 ml.</span></p><p>Caja de 12 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,3063.03 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-americana-414-ml,https://cdn.sanity.io/images/4sov2yyo/production/9ffa9b1d1bf52f86313a76d4f1bf94ba42dd829f-1280x1280.png,,DC Inc,CRPC0414,,
CRPC0473,Pinta Americana 473 ml,"<p><span style=""font-family: var(--wix-font-stack.&quot;HelveticaNeueW01-55Roma&quot;.&quot;HelveticaNeueW02-55Roma&quot;.&quot;HelveticaNeueW10-55Roma&quot;.sans-serif);"">Pinta Americana importada&nbsp;<br>Capacidad 473 ml.</span></p><p>Caja de 12 unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>",in stock,new,3048.35 ARS,https://dc-inc-web-v3.vercel.app/producto/pinta-americana-473-ml,https://cdn.sanity.io/images/4sov2yyo/production/49b9c1928a44427b928097c1e75295c1bb8f9848-1280x1280.png,,DC Inc,CRPC0473,,
